x	y
168293	40343
168298	40344
168302	40345
168307	40346
168311	40347
168316	40348
168321	40349
168325	40350
168330	40351
168334	40352
168339	40353
168344	40354
168348	40355
168353	40356
168357	40357
168362	40358
168367	40359
168371	40360
168376	40361
168380	40362
168385	40363
168390	40364
168394	40365
168399	40366
168404	40367
168408	40368
168413	40369
168417	40370
168422	40371
168427	40372
168431	40373
168436	40374
168440	40375
168445	40376
168450	40377
168454	40378
168459	40379
168463	40380
168468	40381
168473	40382
168477	40383
168482	40384
168486	40385
168491	40386
168496	40387
168500	40388
168505	40389
168509	40390
168514	40391
168519	40392
168523	40393
168528	40394
168532	40395
168537	40396
168542	40397
168546	40398
168551	40399
168556	40400
168560	40401
168565	40402
168569	40403
168574	40404
168579	40405
168583	40406
168588	40407
168592	40408
168597	40409
168602	40410
168606	40411
168611	40412
168615	40413
168620	40414
168625	40415
168629	40416
168634	40417
168638	40418
168643	40419
168648	40420
168652	40421
168657	40422
168661	40423
168666	40424
168671	40425
168675	40426
168680	40427
168684	40428
168689	40429
168694	40430
168698	40431
168703	40432
168708	40433
168712	40434
168717	40435
168721	40436
168726	40437
168731	40438
168735	40439
168740	40440
168744	40441
168749	40442
168754	40443
168758	40444
168763	40445
168767	40446
168772	40447
168777	40448
168781	40449
168786	40450
168790	40451
168795	40452
168800	40453
168804	40454
168809	40455
168813	40456
168818	40457
168823	40458
168827	40459
168832	40460
168837	40461
168841	40462
168846	40463
168850	40464
168855	40465
168860	40466
168864	40467
168869	40468
168873	40469
168878	40470
168883	40471
168887	40472
168892	40473
168896	40474
168901	40475
168906	40476
168910	40477
168915	40478
168919	40479
168924	40480
168929	40481
168933	40482
168938	40483
168942	40484
168947	40485
168952	40486
168956	40487
168961	40488
168966	40489
168970	40490
168975	40491
168979	40492
168984	40493
168989	40494
168993	40495
168998	40496
169002	40497
169007	40498
169012	40499
169016	40500
169021	40501
169025	40502
169030	40503
169035	40504
169039	40505
169044	40506
169048	40507
169053	40508
169058	40509
169062	40510
169067	40511
169071	40512
169076	40513
169081	40514
169085	40515
169090	40516
169095	40517
169099	40518
169104	40519
169108	40520
169113	40521
169118	40522
169122	40523
169127	40524
169131	40525
169136	40526
169141	40527
169145	40528
169150	40529
169154	40530
169159	40531
169164	40532
169168	40533
169173	40534
169177	40535
169182	40536
169187	40537
169191	40538
169196	40539
169201	40540
169205	40541
169210	40542
169214	40543
169219	40544
169224	40545
169228	40546
169233	40547
169237	40548
169242	40549
169247	40550
169251	40551
169256	40552
169260	40553
169265	40554
169270	40555
169274	40556
169279	40557
169283	40558
169288	40559
169293	40560
169297	40561
169302	40562
169306	40563
169311	40564
169316	40565
169320	40566
169325	40567
169330	40568
169334	40569
169339	40570
169343	40571
169348	40572
169353	40573
169357	40574
169362	40575
169366	40576
169371	40577
169376	40578
169380	40579
169385	40580
169389	40581
169394	40582
169399	40583
169403	40584
169408	40585
169412	40586
169417	40587
169422	40588
169426	40589
169431	40590
169436	40591
169440	40592
169445	40593
169449	40594
169454	40595
169459	40596
169463	40597
169468	40598
169472	40599
169477	40600
169482	40601
169486	40602
169491	40603
169495	40604
169500	40605
169505	40606
169509	40607
169514	40608
169518	40609
169523	40610
169528	40611
169532	40612
169537	40613
169542	40614
169546	40615
169551	40616
169555	40617
169560	40618
169565	40619
169569	40620
169574	40621
169578	40622
169583	40623
169588	40624
169592	40625
169597	40626
169601	40627
169606	40628
169611	40629
169615	40630
169620	40631
169624	40632
169629	40633
169634	40634
169638	40635
169643	40636
169648	40637
169652	40638
169657	40639
169661	40640
169666	40641
169671	40642
169675	40643
169680	40644
169684	40645
169689	40646
169694	40647
169698	40648
169703	40649
169707	40650
169712	40651
169717	40652
169721	40653
169726	40654
169730	40655
169735	40656
169740	40657
169744	40658
169749	40659
169754	40660
169758	40661
169763	40662
169767	40663
169772	40664
169777	40665
169781	40666
169786	40667
169790	40668
169795	40669
169800	40670
169804	40671
169809	40672
169813	40673
169818	40674
169823	40675
169827	40676
169832	40677
169837	40678
169841	40679
169846	40680
169850	40681
169855	40682
169860	40683
169864	40684
169869	40685
169873	40686
169878	40687
169883	40688
169887	40689
169892	40690
169896	40691
169901	40692
169906	40693
169910	40694
169915	40695
169919	40696
169924	40697
169929	40698
169933	40699
169938	40700
169943	40701
169947	40702
169952	40703
169956	40704
169961	40705
169966	40706
169970	40707
169975	40708
169979	40709
169984	40710
169989	40711
169993	40712
169998	40713
170002	40714
170007	40715
170012	40716
170016	40717
170021	40718
170025	40719
170030	40720
170035	40721
170039	40722
170044	40723
170049	40724
170053	40725
170058	40726
170062	40727
170067	40728
170072	40729
170076	40730
170081	40731
170085	40732
170090	40733
170095	40734
170099	40735
170104	40736
170108	40737
170113	40738
170118	40739
170122	40740
170127	40741
170132	40742
170136	40743
170141	40744
170145	40745
170150	40746
170155	40747
170159	40748
170164	40749
170168	40750
170173	40751
170178	40752
170182	40753
170187	40754
170191	40755
170196	40756
170201	40757
170205	40758
170210	40759
170215	40760
170219	40761
170224	40762
170228	40763
170233	40764
170238	40765
170242	40766
170247	40767
170251	40768
170256	40769
170261	40770
170265	40771
170270	40772
170274	40773
170279	40774
170284	40775
170288	40776
170293	40777
170297	40778
170302	40779
170307	40780
170311	40781
170316	40782
170321	40783
170325	40784
170330	40785
170334	40786
170339	40787
170344	40788
170348	40789
170353	40790
170357	40791
170362	40792
170367	40793
170371	40794
170376	40795
170380	40796
170385	40797
170390	40798
170394	40799
170399	40800
170404	40801
170408	40802
170413	40803
170417	40804
170422	40805
170427	40806
170431	40807
170436	40808
170440	40809
170445	40810
170450	40811
170454	40812
170459	40813
170463	40814
170468	40815
170473	40816
170477	40817
170482	40818
170487	40819
170491	40820
170496	40821
170500	40822
170505	40823
170510	40824
170514	40825
170519	40826
170523	40827
170528	40828
170533	40829
170537	40830
170542	40831
170546	40832
170551	40833
170556	40834
170560	40835
170565	40836
170570	40837
170574	40838
170579	40839
170583	40840
170588	40841
170593	40842
170597	40843
170602	40844
170606	40845
170611	40846
170616	40847
170620	40848
170625	40849
170629	40850
170634	40851
170639	40852
170643	40853
170648	40854
170653	40855
170657	40856
170662	40857
170666	40858
170671	40859
170676	40860
170680	40861
170685	40862
170689	40863
170694	40864
170699	40865
170703	40866
170708	40867
170712	40868
170717	40869
170722	40870
170726	40871
170731	40872
170736	40873
170740	40874
170745	40875
170749	40876
170754	40877
170759	40878
170763	40879
170768	40880
170772	40881
170777	40882
170782	40883
170786	40884
170791	40885
170795	40886
170800	40887
170805	40888
170809	40889
170814	40890
170819	40891
170823	40892
170828	40893
170832	40894
170837	40895
170842	40896
170846	40897
170851	40898
170855	40899
170860	40900
170865	40901
170869	40902
170874	40903
170878	40904
170883	40905
170888	40906
170892	40907
170897	40908
170902	40909
170906	40910
170911	40911
170915	40912
170920	40913
170925	40914
170929	40915
170934	40916
170938	40917
170943	40918
170948	40919
170952	40920
170957	40921
170962	40922
170966	40923
170971	40924
170975	40925
170980	40926
170985	40927
170989	40928
170994	40929
170998	40930
171003	40931
171008	40932
171012	40933
171017	40934
171021	40935
171026	40936
171031	40937
171035	40938
171040	40939
171045	40940
171049	40941
171054	40942
171058	40943
171063	40944
171068	40945
171072	40946
171077	40947
171081	40948
171086	40949
171091	40950
171095	40951
171100	40952
171104	40953
171109	40954
171114	40955
171118	40956
171123	40957
171128	40958
171132	40959
171137	40960
171141	40961
171146	40962
171151	40963
171155	40964
171160	40965
171164	40966
171169	40967
171174	40968
171178	40969
171183	40970
171188	40971
171192	40972
171197	40973
171201	40974
171206	40975
171211	40976
171215	40977
171220	40978
171224	40979
171229	40980
171234	40981
171238	40982
171243	40983
171247	40984
171252	40985
171257	40986
171261	40987
171266	40988
171271	40989
171275	40990
171280	40991
171284	40992
171289	40993
171294	40994
171298	40995
171303	40996
171307	40997
171312	40998
171317	40999
171321	41000
171326	41001
171330	41002
171335	41003
171340	41004
171344	41005
171349	41006
171354	41007
171358	41008
171363	41009
171367	41010
171372	41011
171377	41012
171381	41013
171386	41014
171390	41015
171395	41016
171400	41017
171404	41018
171409	41019
171414	41020
171418	41021
171423	41022
171427	41023
171432	41024
171437	41025
171441	41026
171446	41027
171450	41028
171455	41029
171460	41030
171464	41031
171469	41032
171473	41033
171478	41034
171483	41035
171487	41036
171492	41037
171497	41038
171501	41039
171506	41040
171510	41041
171515	41042
171520	41043
171524	41044
171529	41045
171533	41046
171538	41047
171543	41048
171547	41049
171552	41050
171557	41051
171561	41052
171566	41053
171570	41054
171575	41055
171580	41056
171584	41057
171589	41058
171593	41059
171598	41060
171603	41061
171607	41062
171612	41063
171617	41064
171621	41065
171626	41066
171630	41067
171635	41068
171640	41069
171644	41070
171649	41071
171653	41072
171658	41073
171663	41074
171667	41075
171672	41076
171676	41077
171681	41078
171686	41079
171690	41080
171695	41081
171700	41082
171704	41083
171709	41084
171713	41085
171718	41086
171723	41087
171727	41088
171732	41089
171736	41090
171741	41091
171746	41092
171750	41093
171755	41094
171760	41095
171764	41096
171769	41097
171773	41098
171778	41099
171783	41100
171787	41101
171792	41102
171796	41103
171801	41104
171806	41105
171810	41106
171815	41107
171820	41108
171824	41109
171829	41110
171833	41111
171838	41112
171843	41113
171847	41114
171852	41115
171856	41116
171861	41117
171866	41118
171870	41119
171875	41120
171879	41121
171884	41122
171889	41123
171893	41124
171898	41125
171903	41126
171907	41127
171912	41128
171916	41129
171921	41130
171926	41131
171930	41132
171935	41133
171939	41134
171944	41135
171949	41136
171953	41137
171958	41138
171963	41139
171967	41140
171972	41141
171976	41142
171981	41143
171986	41144
171990	41145
171995	41146
171999	41147
172004	41148
172009	41149
172013	41150
172018	41151
172023	41152
172027	41153
172032	41154
172036	41155
172041	41156
172046	41157
172050	41158
172055	41159
172059	41160
172064	41161
172069	41162
172073	41163
172078	41164
172083	41165
172087	41166
172092	41167
172096	41168
172101	41169
172106	41170
172110	41171
172115	41172
172119	41173
172124	41174
172129	41175
172133	41176
172138	41177
172143	41178
172147	41179
172152	41180
172156	41181
172161	41182
172166	41183
172170	41184
172175	41185
172179	41186
172184	41187
172189	41188
172193	41189
172198	41190
172203	41191
172207	41192
172212	41193
172216	41194
172221	41195
172226	41196
172230	41197
172235	41198
172239	41199
172244	41200
172249	41201
172253	41202
172258	41203
172262	41204
172267	41205
172272	41206
172276	41207
172281	41208
172286	41209
172290	41210
172295	41211
172299	41212
172304	41213
172309	41214
172313	41215
172318	41216
172322	41217
172327	41218
172332	41219
172336	41220
172341	41221
172346	41222
172350	41223
172355	41224
172359	41225
172364	41226
172369	41227
172373	41228
172378	41229
172382	41230
172387	41231
172392	41232
172396	41233
172401	41234
172406	41235
172410	41236
172415	41237
172419	41238
172424	41239
172429	41240
172433	41241
172438	41242
172442	41243
172447	41244
172452	41245
172456	41246
172461	41247
172466	41248
172470	41249
172475	41250
172479	41251
172484	41252
172489	41253
172493	41254
172498	41255
172502	41256
172507	41257
172512	41258
172516	41259
172521	41260
172526	41261
172530	41262
172535	41263
172539	41264
172544	41265
172549	41266
172553	41267
172558	41268
172562	41269
172567	41270
172572	41271
172576	41272
172581	41273
172586	41274
172590	41275
172595	41276
172599	41277
172604	41278
172609	41279
172613	41280
172618	41281
172622	41282
172627	41283
172632	41284
172636	41285
172641	41286
172646	41287
172650	41288
172655	41289
172659	41290
172664	41291
172669	41292
172673	41293
172678	41294
172683	41295
172687	41296
172692	41297
172696	41298
172701	41299
172706	41300
172710	41301
172715	41302
172719	41303
172724	41304
172729	41305
172733	41306
172738	41307
172743	41308
172747	41309
172752	41310
172756	41311
172761	41312
172766	41313
172770	41314
172775	41315
172779	41316
172784	41317
172789	41318
172793	41319
172798	41320
172803	41321
172807	41322
172812	41323
172816	41324
172821	41325
172826	41326
172830	41327
172835	41328
172839	41329
172844	41330
172849	41331
172853	41332
172858	41333
172863	41334
172867	41335
172872	41336
172876	41337
172881	41338
172886	41339
172890	41340
172895	41341
172899	41342
172904	41343
172909	41344
172913	41345
172918	41346
172923	41347
172927	41348
172932	41349
172936	41350
172941	41351
172946	41352
172950	41353
172955	41354
172959	41355
172964	41356
172969	41357
172973	41358
172978	41359
172983	41360
172987	41361
172992	41362
172996	41363
173001	41364
173006	41365
173010	41366
173015	41367
173019	41368
173024	41369
173029	41370
173033	41371
173038	41372
173043	41373
173047	41374
173052	41375
173056	41376
173061	41377
173066	41378
173070	41379
173075	41380
173080	41381
173084	41382
173089	41383
173093	41384
173098	41385
173103	41386
173107	41387
173112	41388
173116	41389
173121	41390
173126	41391
173130	41392
173135	41393
173140	41394
173144	41395
173149	41396
173153	41397
173158	41398
173163	41399
173167	41400
173172	41401
173176	41402
173181	41403
173186	41404
173190	41405
173195	41406
173200	41407
173204	41408
173209	41409
173213	41410
173218	41411
173223	41412
173227	41413
173232	41414
173236	41415
173241	41416
173246	41417
173250	41418
173255	41419
173260	41420
173264	41421
173269	41422
173273	41423
173278	41424
173283	41425
173287	41426
173292	41427
173297	41428
173301	41429
173306	41430
173310	41431
173315	41432
173320	41433
173324	41434
173329	41435
173333	41436
173338	41437
173343	41438
173347	41439
173352	41440
173357	41441
173361	41442
173366	41443
173370	41444
173375	41445
173380	41446
173384	41447
173389	41448
173393	41449
173398	41450
173403	41451
173407	41452
173412	41453
173417	41454
173421	41455
173426	41456
173430	41457
173435	41458
173440	41459
173444	41460
173449	41461
173454	41462
173458	41463
173463	41464
173467	41465
173472	41466
173477	41467
173481	41468
173486	41469
173490	41470
173495	41471
173500	41472
173504	41473
173509	41474
173514	41475
173518	41476
173523	41477
173527	41478
173532	41479
173537	41480
173541	41481
173546	41482
173550	41483
173555	41484
173560	41485
173564	41486
173569	41487
173574	41488
173578	41489
173583	41490
173587	41491
173592	41492
173597	41493
173601	41494
173606	41495
173611	41496
173615	41497
173620	41498
173624	41499
173629	41500
173634	41501
173638	41502
173643	41503
173647	41504
173652	41505
173657	41506
173661	41507
173666	41508
173671	41509
173675	41510
173680	41511
173684	41512
173689	41513
173694	41514
173698	41515
173703	41516
173707	41517
173712	41518
173717	41519
173721	41520
173726	41521
173731	41522
173735	41523
173740	41524
173744	41525
173749	41526
173754	41527
173758	41528
173763	41529
173768	41530
173772	41531
173777	41532
173781	41533
173786	41534
173791	41535
173795	41536
173800	41537
173804	41538
173809	41539
173814	41540
173818	41541
173823	41542
173828	41543
173832	41544
173837	41545
173841	41546
173846	41547
173851	41548
173855	41549
173860	41550
173865	41551
173869	41552
173874	41553
173878	41554
173883	41555
173888	41556
173892	41557
173897	41558
173901	41559
173906	41560
173911	41561
173915	41562
173920	41563
173925	41564
173929	41565
173934	41566
173938	41567
173943	41568
173948	41569
173952	41570
173957	41571
173962	41572
173966	41573
173971	41574
173975	41575
173980	41576
173985	41577
173989	41578
173994	41579
173998	41580
174003	41581
174008	41582
174012	41583
174017	41584
174022	41585
174026	41586
174031	41587
174035	41588
174040	41589
174045	41590
174049	41591
174054	41592
174059	41593
174063	41594
174068	41595
174072	41596
174077	41597
174082	41598
174086	41599
174091	41600
174095	41601
174100	41602
174105	41603
174109	41604
174114	41605
174119	41606
174123	41607
174128	41608
174132	41609
174137	41610
174142	41611
174146	41612
174151	41613
174156	41614
174160	41615
174165	41616
174169	41617
174174	41618
174179	41619
174183	41620
174188	41621
174192	41622
174197	41623
174202	41624
174206	41625
174211	41626
174216	41627
174220	41628
174225	41629
174229	41630
174234	41631
174239	41632
174243	41633
174248	41634
174253	41635
174257	41636
174262	41637
174266	41638
174271	41639
174276	41640
174280	41641
174285	41642
174289	41643
174294	41644
174299	41645
174303	41646
174308	41647
174313	41648
174317	41649
174322	41650
174326	41651
174331	41652
174336	41653
174340	41654
174345	41655
174350	41656
174354	41657
174359	41658
174363	41659
174368	41660
174373	41661
174377	41662
174382	41663
174386	41664
174391	41665
174396	41666
174400	41667
174405	41668
174410	41669
174414	41670
174419	41671
174423	41672
174428	41673
174433	41674
174437	41675
174442	41676
174447	41677
174451	41678
174456	41679
174460	41680
174465	41681
174470	41682
174474	41683
174479	41684
174484	41685
174488	41686
174493	41687
174497	41688
174502	41689
174507	41690
174511	41691
174516	41692
174520	41693
174525	41694
174530	41695
174534	41696
174539	41697
174544	41698
174548	41699
174553	41700
174557	41701
174562	41702
174567	41703
174571	41704
174576	41705
174581	41706
174585	41707
174590	41708
174594	41709
174599	41710
174604	41711
174608	41712
174613	41713
174617	41714
174622	41715
174627	41716
174631	41717
174636	41718
174641	41719
174645	41720
174650	41721
174654	41722
174659	41723
174664	41724
174668	41725
174673	41726
174678	41727
174682	41728
174687	41729
174691	41730
174696	41731
174701	41732
174705	41733
174710	41734
174715	41735
174719	41736
174724	41737
174728	41738
174733	41739
174738	41740
174742	41741
174747	41742
174751	41743
174756	41744
174761	41745
174765	41746
174770	41747
174775	41748
174779	41749
174784	41750
174788	41751
174793	41752
174798	41753
174802	41754
174807	41755
174812	41756
174816	41757
174821	41758
174825	41759
174830	41760
174835	41761
174839	41762
174844	41763
174849	41764
174853	41765
174858	41766
174862	41767
174867	41768
174872	41769
174876	41770
174881	41771
174885	41772
174890	41773
174895	41774
174899	41775
174904	41776
174909	41777
174913	41778
174918	41779
174922	41780
174927	41781
174932	41782
174936	41783
174941	41784
174946	41785
174950	41786
174955	41787
174959	41788
174964	41789
174969	41790
174973	41791
174978	41792
174983	41793
174987	41794
174992	41795
174996	41796
175001	41797
175006	41798
175010	41799
175015	41800
175019	41801
175024	41802
175029	41803
175033	41804
175038	41805
175043	41806
175047	41807
175052	41808
175056	41809
175061	41810
175066	41811
175070	41812
175075	41813
175080	41814
175084	41815
175089	41816
175093	41817
175098	41818
175103	41819
175107	41820
175112	41821
175117	41822
175121	41823
175126	41824
175130	41825
175135	41826
175140	41827
175144	41828
175149	41829
175154	41830
175158	41831
175163	41832
175167	41833
175172	41834
175177	41835
175181	41836
175186	41837
175190	41838
175195	41839
175200	41840
175204	41841
175209	41842
175214	41843
175218	41844
175223	41845
175227	41846
175232	41847
175237	41848
175241	41849
175246	41850
175251	41851
175255	41852
175260	41853
175264	41854
175269	41855
175274	41856
175278	41857
175283	41858
175288	41859
175292	41860
175297	41861
175301	41862
175306	41863
175311	41864
175315	41865
175320	41866
175325	41867
175329	41868
175334	41869
175338	41870
175343	41871
175348	41872
175352	41873
175357	41874
175361	41875
175366	41876
175371	41877
175375	41878
175380	41879
175385	41880
175389	41881
175394	41882
175398	41883
175403	41884
175408	41885
175412	41886
175417	41887
175422	41888
175426	41889
175431	41890
175435	41891
175440	41892
175445	41893
175449	41894
175454	41895
175459	41896
175463	41897
175468	41898
175472	41899
175477	41900
175482	41901
175486	41902
175491	41903
175496	41904
175500	41905
175505	41906
175509	41907
175514	41908
175519	41909
175523	41910
175528	41911
175533	41912
175537	41913
175542	41914
175546	41915
175551	41916
175556	41917
175560	41918
175565	41919
175569	41920
175574	41921
175579	41922
175583	41923
175588	41924
175593	41925
175597	41926
175602	41927
175606	41928
175611	41929
175616	41930
175620	41931
175625	41932
175630	41933
175634	41934
175639	41935
175643	41936
175648	41937
175653	41938
175657	41939
175662	41940
175667	41941
175671	41942
175676	41943
175680	41944
175685	41945
175690	41946
175694	41947
175699	41948
175704	41949
175708	41950
175713	41951
175717	41952
175722	41953
175727	41954
175731	41955
175736	41956
175741	41957
175745	41958
175750	41959
175754	41960
175759	41961
175764	41962
175768	41963
175773	41964
175778	41965
175782	41966
175787	41967
175791	41968
175796	41969
175801	41970
175805	41971
175810	41972
175814	41973
175819	41974
175824	41975
175828	41976
175833	41977
175838	41978
175842	41979
175847	41980
175851	41981
175856	41982
175861	41983
175865	41984
175870	41985
175875	41986
175879	41987
175884	41988
175888	41989
175893	41990
175898	41991
175902	41992
175907	41993
175912	41994
175916	41995
175921	41996
175925	41997
175930	41998
175935	41999
175939	42000
175944	42001
175949	42002
175953	42003
175958	42004
175962	42005
175967	42006
175972	42007
175976	42008
175981	42009
175986	42010
175990	42011
175995	42012
175999	42013
176004	42014
176009	42015
176013	42016
176018	42017
176023	42018
176027	42019
176032	42020
176036	42021
176041	42022
176046	42023
176050	42024
176055	42025
176060	42026
176064	42027
176069	42028
176073	42029
176078	42030
176083	42031
176087	42032
176092	42033
176097	42034
176101	42035
176106	42036
176110	42037
176115	42038
176120	42039
176124	42040
176129	42041
176133	42042
176138	42043
176143	42044
176147	42045
176152	42046
176157	42047
176161	42048
176166	42049
176170	42050
176175	42051
176180	42052
176184	42053
176189	42054
176194	42055
176198	42056
176203	42057
176207	42058
176212	42059
176217	42060
176221	42061
176226	42062
176231	42063
176235	42064
176240	42065
176244	42066
176249	42067
176254	42068
176258	42069
176263	42070
176268	42071
176272	42072
176277	42073
176281	42074
176286	42075
176291	42076
176295	42077
176300	42078
176305	42079
176309	42080
176314	42081
176318	42082
176323	42083
176328	42084
176332	42085
176337	42086
176342	42087
176346	42088
176351	42089
176355	42090
176360	42091
176365	42092
176369	42093
176374	42094
176379	42095
176383	42096
176388	42097
176392	42098
176397	42099
176402	42100
176406	42101
176411	42102
176416	42103
176420	42104
176425	42105
176429	42106
176434	42107
176439	42108
176443	42109
176448	42110
176453	42111
176457	42112
176462	42113
176466	42114
176471	42115
176476	42116
176480	42117
176485	42118
176490	42119
176494	42120
176499	42121
176503	42122
176508	42123
176513	42124
176517	42125
176522	42126
176527	42127
176531	42128
176536	42129
176540	42130
176545	42131
176550	42132
176554	42133
176559	42134
176564	42135
176568	42136
176573	42137
176577	42138
176582	42139
176587	42140
176591	42141
176596	42142
176601	42143
176605	42144
176610	42145
176614	42146
176619	42147
176624	42148
176628	42149
176633	42150
176638	42151
176642	42152
176647	42153
176651	42154
176656	42155
176661	42156
176665	42157
176670	42158
176675	42159
176679	42160
176684	42161
176688	42162
176693	42163
176698	42164
176702	42165
176707	42166
176712	42167
176716	42168
176721	42169
176725	42170
176730	42171
176735	42172
176739	42173
176744	42174
176749	42175
176753	42176
176758	42177
176762	42178
176767	42179
176772	42180
176776	42181
176781	42182
176786	42183
176790	42184
176795	42185
176799	42186
176804	42187
176809	42188
176813	42189
176818	42190
176823	42191
176827	42192
176832	42193
176836	42194
176841	42195
176846	42196
176850	42197
176855	42198
176860	42199
176864	42200
176869	42201
176873	42202
176878	42203
176883	42204
176887	42205
176892	42206
176897	42207
176901	42208
176906	42209
176910	42210
176915	42211
176920	42212
176924	42213
176929	42214
176934	42215
176938	42216
176943	42217
176947	42218
176952	42219
176957	42220
176961	42221
176966	42222
176971	42223
176975	42224
176980	42225
176984	42226
176989	42227
176994	42228
176998	42229
177003	42230
177008	42231
177012	42232
177017	42233
177021	42234
177026	42235
177031	42236
177035	42237
177040	42238
177045	42239
177049	42240
177054	42241
177058	42242
177063	42243
177068	42244
177072	42245
177077	42246
177082	42247
177086	42248
177091	42249
177095	42250
177100	42251
177105	42252
177109	42253
177114	42254
177119	42255
177123	42256
177128	42257
177132	42258
177137	42259
177142	42260
177146	42261
177151	42262
177156	42263
177160	42264
177165	42265
177169	42266
177174	42267
177179	42268
177183	42269
177188	42270
177193	42271
177197	42272
177202	42273
177206	42274
177211	42275
177216	42276
177220	42277
177225	42278
177230	42279
177234	42280
177239	42281
177243	42282
177248	42283
177253	42284
177257	42285
177262	42286
177267	42287
177271	42288
177276	42289
177280	42290
177285	42291
177290	42292
177294	42293
177299	42294
177304	42295
177308	42296
177313	42297
177318	42298
177322	42299
177327	42300
177331	42301
177336	42302
177341	42303
177345	42304
177350	42305
177355	42306
177359	42307
177364	42308
177368	42309
177373	42310
177378	42311
177382	42312
177387	42313
177392	42314
177396	42315
177401	42316
177405	42317
177410	42318
177415	42319
177419	42320
177424	42321
177429	42322
177433	42323
177438	42324
177442	42325
177447	42326
177452	42327
177456	42328
177461	42329
177466	42330
177470	42331
177475	42332
177479	42333
177484	42334
177489	42335
177493	42336
177498	42337
177503	42338
177507	42339
177512	42340
177516	42341
177521	42342
177526	42343
177530	42344
177535	42345
177540	42346
177544	42347
177549	42348
177553	42349
177558	42350
177563	42351
177567	42352
177572	42353
177577	42354
177581	42355
177586	42356
177590	42357
177595	42358
177600	42359
177604	42360
177609	42361
177614	42362
177618	42363
177623	42364
177627	42365
177632	42366
177637	42367
177641	42368
177646	42369
177651	42370
177655	42371
177660	42372
177665	42373
177669	42374
177674	42375
177678	42376
177683	42377
177688	42378
177692	42379
177697	42380
177702	42381
177706	42382
177711	42383
177715	42384
177720	42385
177725	42386
177729	42387
177734	42388
177739	42389
177743	42390
177748	42391
177752	42392
177757	42393
177762	42394
177766	42395
177771	42396
177776	42397
177780	42398
177785	42399
177789	42400
177794	42401
177799	42402
177803	42403
177808	42404
177813	42405
177817	42406
177822	42407
177826	42408
177831	42409
177836	42410
177840	42411
177845	42412
177850	42413
177854	42414
177859	42415
177863	42416
177868	42417
177873	42418
177877	42419
177882	42420
177887	42421
177891	42422
177896	42423
177900	42424
177905	42425
177910	42426
177914	42427
177919	42428
177924	42429
177928	42430
177933	42431
177938	42432
177942	42433
177947	42434
177951	42435
177956	42436
177961	42437
177965	42438
177970	42439
177975	42440
177979	42441
177984	42442
177988	42443
177993	42444
177998	42445
178002	42446
178007	42447
178012	42448
178016	42449
178021	42450
178025	42451
178030	42452
178035	42453
178039	42454
178044	42455
178049	42456
178053	42457
178058	42458
178062	42459
178067	42460
178072	42461
178076	42462
178081	42463
178086	42464
178090	42465
178095	42466
178099	42467
178104	42468
178109	42469
178113	42470
178118	42471
178123	42472
178127	42473
178132	42474
178137	42475
178141	42476
178146	42477
178150	42478
178155	42479
178160	42480
178164	42481
178169	42482
178174	42483
178178	42484
178183	42485
178187	42486
178192	42487
178197	42488
178201	42489
178206	42490
178211	42491
178215	42492
178220	42493
178224	42494
178229	42495
178234	42496
178238	42497
178243	42498
178248	42499
178252	42500
178257	42501
178261	42502
178266	42503
178271	42504
178275	42505
178280	42506
178285	42507
178289	42508
178294	42509
178299	42510
178303	42511
178308	42512
178312	42513
178317	42514
178322	42515
178326	42516
178331	42517
178336	42518
178340	42519
178345	42520
178349	42521
178354	42522
178359	42523
178363	42524
178368	42525
178373	42526
178377	42527
178382	42528
178386	42529
178391	42530
178396	42531
178400	42532
178405	42533
178410	42534
178414	42535
178419	42536
178423	42537
178428	42538
178433	42539
178437	42540
178442	42541
178447	42542
178451	42543
178456	42544
178461	42545
178465	42546
178470	42547
178474	42548
178479	42549
178484	42550
178488	42551
178493	42552
178498	42553
178502	42554
178507	42555
178511	42556
178516	42557
178521	42558
178525	42559
178530	42560
178535	42561
178539	42562
178544	42563
178548	42564
178553	42565
178558	42566
178562	42567
178567	42568
178572	42569
178576	42570
178581	42571
178585	42572
178590	42573
178595	42574
178599	42575
178604	42576
178609	42577
178613	42578
178618	42579
178623	42580
178627	42581
178632	42582
178636	42583
178641	42584
178646	42585
178650	42586
178655	42587
178660	42588
178664	42589
178669	42590
178673	42591
178678	42592
178683	42593
178687	42594
178692	42595
178697	42596
178701	42597
178706	42598
178710	42599
178715	42600
178720	42601
178724	42602
178729	42603
178734	42604
178738	42605
178743	42606
178748	42607
178752	42608
178757	42609
178761	42610
178766	42611
178771	42612
178775	42613
178780	42614
178785	42615
178789	42616
178794	42617
178798	42618
178803	42619
178808	42620
178812	42621
178817	42622
178822	42623
178826	42624
178831	42625
178835	42626
178840	42627
178845	42628
178849	42629
178854	42630
178859	42631
178863	42632
178868	42633
178873	42634
178877	42635
178882	42636
178886	42637
178891	42638
178896	42639
178900	42640
178905	42641
178910	42642
178914	42643
178919	42644
178923	42645
178928	42646
178933	42647
178937	42648
178942	42649
178947	42650
178951	42651
178956	42652
178960	42653
178965	42654
178970	42655
178974	42656
178979	42657
178984	42658
178988	42659
178993	42660
178998	42661
179002	42662
179007	42663
179011	42664
179016	42665
179021	42666
179025	42667
179030	42668
179035	42669
179039	42670
179044	42671
179048	42672
179053	42673
179058	42674
